initial_preference_width,adaptive_tolerance,initial_distribution,social_signal_weight,trending_weight,regime,seed,initial_mean_extremity,initial_opinion_variance,initial_extreme_share,final_mean_opinion,final_mean_extremity,final_opinion_variance,final_extreme_share,final_preference_width,final_preference_extremity,final_acceptance_threshold,final_rejection_threshold,final_acceptance_rate,final_ignore_rate,final_backfire_rate,final_avg_exposure_distance,final_opinion_bimodality,final_acceptance_history_filled
0.2,True,moderate,0.0,0.0,individual_baseline,3,0.19621911473054343,0.05963406822974253,0.0,-0.00803644636059111,0.2863308844679368,0.12701186215424484,0.045,0.12272747965488844,0.30176159618477105,0.5999999999999999,1.1003349999999998,0.95155,0.04815,0.0003,0.11672330065354786,1.3462774295253503,1.0
0.2,True,moderate,0.0,0.0,individual_baseline,4,0.19649547107097434,0.06192035160063412,0.0,0.04058509077822421,0.3090609424217383,0.1438490203066041,0.06,0.12266450842765586,0.3176340168675247,0.5999499999999999,1.10665,0.9542,0.04555,0.00025,0.1097090878787139,1.3905875751277297,1.0
0.2,True,moderate,0.0,0.0,individual_baseline,5,0.1983530163480826,0.0597858247335088,0.0,-0.02567978101595595,0.31338417902399346,0.1453829055802456,0.04,0.1229098888457926,0.3311477544071625,0.5998499999999999,1.095455,0.9496,0.05025,0.00015,0.11342084741646159,1.4067515403299098,1.0
0.2,True,moderate,0.0,0.0,individual_baseline,6,0.18537798017552198,0.053336319062658344,0.0,-0.021807650235391978,0.3053055159713945,0.14094522528100686,0.055,0.12273950260965058,0.3204829465112671,0.5999749999999999,1.10587,0.9551,0.0448,0.0001,0.1069025416994711,1.3844956671212887,1.0
0.2,True,moderate,0.0,0.0,individual_baseline,7,0.20079310849010795,0.06192564222908396,0.0,0.00038903373669481713,0.29906638163117366,0.13753202476248666,0.045,0.12251611984079311,0.3123132598296484,0.5999999999999999,1.11367,0.9563,0.04335,0.00035,0.10836980778256779,1.360741731017133,1.0
0.2,True,moderate,0.0,0.0,individual_baseline,8,0.18713274956250686,0.056538985280947134,0.005,-0.017687462018028434,0.3121345874522622,0.1476885557827359,0.06,0.12255131317813184,0.32237855195519577,0.5999499999999999,1.110935,0.9563,0.0434,0.0003,0.10108879605878102,1.382547647760506,1.0
0.2,True,moderate,0.0,0.0,individual_baseline,9,0.2240523566435313,0.06981611321947508,0.0,0.024159030075674087,0.29124189570686787,0.12954954151595668,0.025,0.12265259679932061,0.30647438238318797,0.5999499999999999,1.110045,0.95745,0.04245,0.0001,0.09915380722138643,1.3539241480988116,1.0
0.2,True,moderate,0.0,0.0,individual_baseline,10,0.19228890410406066,0.057841228623436616,0.0,0.002450989191156896,0.33085545830597807,0.16559177960115143,0.065,0.12234505574864642,0.3487607821709994,0.5999749999999999,1.1045099999999999,0.95215,0.04705,0.0008,0.10619554271674544,1.3955060873958964,1.0
0.2,True,moderate,0.0,0.0,individual_baseline,11,0.19179862367162476,0.05946989173732813,0.005,0.010728751322601947,0.32072438461215624,0.15620826450866485,0.05,0.12267883481213715,0.33538953496717916,0.5999499999999999,1.1037749999999997,0.95385,0.0459,0.00025,0.10179181553229508,1.3852502867106051,1.0
0.2,True,moderate,0.0,0.0,individual_baseline,12,0.17890862288750184,0.04855913302710146,0.0,-0.027398493198687483,0.3184432592029126,0.15225504386676483,0.055,0.12265106749208082,0.3407971044007826,0.5999999999999999,1.108015,0.95555,0.04425,0.0002,0.10793747670130316,1.4112398744744807,1.0
0.2,True,moderate,0.0,0.0,individual_baseline,13,0.1802212316139537,0.0532373006557056,0.0,0.006306007684172415,0.2711083042019085,0.11615074165695619,0.035,0.12249984093847902,0.27758727764045393,0.5999999999999999,1.11531,0.95765,0.04205,0.0003,0.1008306509182699,1.3055619757717278,1.0
0.2,True,moderate,0.0,0.0,individual_baseline,14,0.17704058765084085,0.04965443632182627,0.005,0.011113814386897975,0.30458746785322477,0.1364951648926334,0.035,0.12253320828876653,0.3185824691243683,0.5999749999999999,1.11031,0.95675,0.04295,0.0003,0.10402681550139364,1.4553894381658465,1.0
0.2,True,moderate,0.0,0.0,individual_baseline,15,0.19014345309996622,0.05979596355036773,0.015,-0.001152646524318992,0.3165367334604293,0.13909154604109797,0.025,0.12249972003125562,0.331763880372262,0.5999749999999999,1.1033199999999999,0.95185,0.04755,0.0006,0.10141414504646218,1.6025219741273558,1.0
0.2,True,moderate,0.0,0.0,individual_baseline,16,0.2066647808352405,0.07070870587493427,0.01,0.011036158000187726,0.34072868883749163,0.17722202009584503,0.08,0.12265294789329158,0.3529973086263382,0.5998999999999998,1.1134899999999999,0.95555,0.04425,0.0002,0.10326902213730832,1.3736547604596228,1.0
0.2,True,moderate,0.0,0.0,individual_baseline,17,0.19340020121729778,0.05715327453352192,0.005,0.03746829087555201,0.303844912404204,0.1362678975325095,0.045,0.12282953147975148,0.313752896567261,0.5999749999999999,1.09636,0.9488,0.0509,0.0003,0.11653019814407706,1.4221013134982574,1.0
0.2,True,moderate,0.0,0.0,individual_baseline,18,0.19907761336327356,0.06293894612935663,0.0,0.02402219561267958,0.2903920961434494,0.12329046175194397,0.035,0.12252594982433926,0.30104316553096544,0.5999999999999999,1.100145,0.9512,0.0482,0.0006,0.10813171691243154,1.4493769963263754,1.0
0.2,True,moderate,0.0,0.0,individual_baseline,19,0.2023065484738371,0.06118130837192586,0.0,-0.030680865296104014,0.3121267204639249,0.14787139912889827,0.05,0.12259148559344378,0.3282559639792012,0.5998499999999999,1.11357,0.9543,0.04535,0.00035,0.1169565890825347,1.393681979322516,1.0
0.2,True,moderate,0.0,0.0,individual_baseline,20,0.20383595022467438,0.06572669506232783,0.0,-0.00185934003572494,0.32840605787556243,0.16281130017457893,0.065,0.12245347635949733,0.3468017124546411,0.5999699999999999,1.11321,0.958,0.04165,0.00035,0.10718311440328812,1.3996110258135857,1.0
0.2,True,moderate,0.5,0.0,local_cf,1,0.19780159749387377,0.05732699883326939,0.0,-0.018181847009996487,0.2507921101832606,0.0900043814092081,0.0,0.12253929105664632,0.258009273188388,0.5999999999999999,1.106835,0.9566,0.0431,0.0003,0.09029736673886048,1.5197712107017756,1.0
0.2,True,moderate,0.5,0.0,local_cf,2,0.19152591632544685,0.05603095088997152,0.0,0.04620238384773446,0.269308055380681,0.0999942985100645,0.0,0.12281055358942618,0.2806413119314638,0.5999249999999999,1.1029200000000001,0.9532,0.0467,0.0001,0.10241213842534158,1.5769892070964968,1.0
0.2,True,moderate,0.5,0.0,local_cf,3,0.19570467562334115,0.05864834737729442,0.0,0.015510214941469154,0.272625315571646,0.10666190438681174,0.0,0.12251530181457701,0.2851908500011423,0.5999999999999999,1.103435,0.9572,0.0425,0.0003,0.09477805733975071,1.5048498286416037,1.0
0.2,True,moderate,0.5,0.0,local_cf,4,0.20470795718707535,0.0643513619590304,0.0,-0.013154457816522589,0.2425422423112915,0.08910908969640662,0.0,0.12263639887369276,0.2504599125109339,0.5999749999999999,1.1078299999999999,0.9569,0.04295,0.00015,0.09803434384352695,1.3946011249202808,1.0
0.2,True,moderate,0.5,0.0,local_cf,5,0.19292546048783535,0.05659798612708873,0.0,-0.019241920111897404,0.2588183276760065,0.10008240093881834,0.0,0.12273567506943557,0.2702271848129888,0.5999749999999999,1.098305,0.9542,0.04565,0.00015,0.10300451900915686,1.4046147214441187,1.0
0.2,True,moderate,0.5,0.0,local_cf,6,0.1920886242183714,0.05526153995569692,0.0,-0.03472864034882277,0.28090479681718494,0.1181120575228428,0.005,0.122680943071928,0.2897270975770778,0.5999249999999999,1.10661,0.95765,0.0423,5e-05,0.09442364997371872,1.3994746123518387,1.0
0.2,True,moderate,0.5,0.0,local_cf,7,0.1922941770276293,0.05861994802400818,0.0,-0.0016010482885096438,0.2699363347831984,0.10939293994791015,0.01,0.12258593584124934,0.2818886256932414,0.5999749999999999,1.1158,0.9612,0.0388,0.0,0.10290440175964757,1.4123833918620396,1.0
0.2,True,moderate,0.5,0.0,local_cf,8,0.20012618678766964,0.06759433226920276,0.01,0.04790809024658082,0.2776948614003828,0.11631630112922224,0.01,0.12242897259300772,0.2870330307916054,0.5999999999999999,1.1127099999999999,0.95955,0.04015,0.0003,0.09653195787236149,1.3357817943448789,1.0
0.2,True,moderate,0.5,0.0,local_cf,9,0.1930177859437837,0.059613660218753,0.005,0.02528590015738243,0.2710086679713446,0.10834247456153723,0.01,0.12226560040673604,0.28004494507665917,0.5999549999999999,1.1113149999999998,0.9611,0.03845,0.00045,0.09388019823237742,1.453807068195391,1.0
0.2,True,moderate,0.5,0.0,local_cf,10,0.21043875001586757,0.06722237897776234,0.0,0.0008248472575274968,0.28405344933632226,0.12140512548365483,0.0,0.12257649349495005,0.2958391193941859,0.5999999999999999,1.10646,0.9556,0.0441,0.0003,0.09502901707014712,1.4076680304052844,1.0
0.2,True,moderate,0.5,0.0,local_cf,11,0.2043298877381496,0.06425292583469167,0.0,-0.04003103535613462,0.2568584643350317,0.10164890719076893,0.02,0.12247009940560735,0.26444071974512723,0.5999599999999998,1.1049399999999998,0.95555,0.044,0.00045,0.1004239733866958,1.3469141613223898,1.0
0.2,True,moderate,0.5,0.0,local_cf,12,0.2091387932286998,0.06541477744813622,0.0,0.013538471492127412,0.2640080723564835,0.10340609602556895,0.0,0.12268371121786018,0.26909240920684196,0.5998499999999999,1.108995,0.95665,0.04325,0.0001,0.09712464236252609,1.4344772789625462,1.0
0.2,True,moderate,0.5,0.0,local_cf,13,0.19750923467242287,0.06444325334873124,0.005,-0.020265974997130107,0.25914867410901576,0.09640403642676862,0.0,0.12256148934446359,0.27132839570219613,0.5999999999999999,1.11642,0.9599,0.04,0.0001,0.09541324002637165,1.5059270953248898,1.0
0.2,True,moderate,0.5,0.0,local_cf,14,0.20478652146817655,0.06363401842843162,0.0,-0.03508362900331361,0.26861881057436515,0.10127093042139716,0.0,0.12262196546480972,0.27603239010130204,0.5999999999999999,1.109815,0.95635,0.04345,0.0002,0.09739200946684846,1.5226363218447259,1.0
0.2,True,moderate,0.5,0.0,local_cf,15,0.19747583995383194,0.058474652757473426,0.0,-0.03038459629420048,0.27295733248794873,0.10594984878904551,0.005,0.12248895428546966,0.2814907474843794,0.5999499999999999,1.105505,0.9561,0.0435,0.0004,0.10195720210997766,1.540159830363078,1.0
0.2,True,moderate,0.5,0.0,local_cf,16,0.18366153939190838,0.05339506379977731,0.0,0.01923978154097294,0.2599585957237012,0.10230445703097497,0.005,0.12239822232852969,0.26923169436636607,0.5999999999999999,1.115735,0.96045,0.03925,0.0003,0.08250396203082215,1.4021851260223326,1.0
0.2,True,moderate,0.5,0.0,local_cf,17,0.19412498110426213,0.056555271309231755,0.0,-0.026708091549451914,0.2514011676162955,0.09797470819923686,0.005,0.12263856303288359,0.2617120302320563,0.5999499999999999,1.09916,0.95395,0.04575,0.0003,0.0880242617488695,1.3487435220383228,1.0
0.2,True,moderate,0.5,0.0,local_cf,18,0.19057415346108655,0.05598015901912451,0.0,-0.003018992195764106,0.2631512144265009,0.10543469402327536,0.01,0.12269412609974671,0.27097440344084517,0.5999499999999999,1.10066,0.95245,0.04725,0.0003,0.1031691159967359,1.3819395961140217,1.0
0.2,True,moderate,0.5,0.0,local_cf,19,0.20314037981134184,0.06406873687004397,0.01,-0.012154416740770087,0.25764354222567926,0.10171945118119563,0.0,0.12223277061141062,0.26584582742071333,0.5999999999999999,1.1168799999999999,0.96295,0.03665,0.0004,0.09884936515401321,1.3640554079248672,1.0
0.2,True,moderate,0.5,0.0,local_cf,20,0.18974006334346302,0.054934814169492745,0.0,0.02555298282934186,0.2576179387573026,0.09453512074291996,0.0,0.12255031009632024,0.2733600270616787,0.5999999999999999,1.1143649999999998,0.95825,0.04155,0.0002,0.09885772156191706,1.510819852844278,1.0
0.5,True,moderate,0.0,0.5,global_trending,1,0.21369186320378705,0.0671544645776858,0.0,-0.01457154979241878,0.33598257800594383,0.259794158692147,0.24,0.21376835134793504,0.3405593487483054,0.41211,0.8615599999999994,0.54495,0.28705,0.168,0.29456647420297455,0.8692153827633636,0.94
0.5,True,moderate,0.0,0.5,global_trending,2,0.20904812958897892,0.07042630852356148,0.005,-0.022668104648588042,0.3280806425357805,0.24435593149170096,0.225,0.21584033888937953,0.3213054310609171,0.415475,0.8619199999999997,0.5475,0.2899,0.1626,0.2887757298426234,0.8782899162318546,0.9475
0.5,True,moderate,0.0,0.5,global_trending,3,0.2115879750789832,0.07075290704019983,0.005,0.029815853264443203,0.32018144912207314,0.2455111480850478,0.225,0.20959176356330605,0.32517863622696797,0.41168999999999994,0.8515299999999995,0.54085,0.2825,0.17665,0.2931256888196613,0.8475775432714607,0.941
0.5,True,moderate,0.0,0.5,global_trending,4,0.17878870682357728,0.0518042614196761,0.0,-0.010869155618546844,0.258662860366216,0.18206840642189787,0.16,0.2259861028862851,0.2637110085815461,0.441175,0.9011099999999995,0.5779,0.29455,0.12755,0.2795024750629924,0.7617022975860421,0.9535000000000001
0.5,True,moderate,0.0,0.5,global_trending,5,0.21640327963069342,0.07208413035031347,0.0,0.028927129834090147,0.3590593634174084,0.28309966563676253,0.26,0.20557665524136282,0.35677476864902763,0.39063500000000007,0.8224899999999997,0.51185,0.28935,0.1988,0.28318833730516646,0.915209316186047,0.9255000000000001
0.5,True,moderate,0.0,0.5,global_trending,6,0.1644799631937526,0.04323445354927112,0.0,-0.05675504906320501,0.2488160799847843,0.1557187689013724,0.13,0.22808405114998537,0.24963039950025093,0.44415499999999997,0.9059349999999998,0.591,0.28405,0.12495,0.2620384181020827,0.7917790855720976,0.9660000000000001
0.5,True,moderate,0.0,0.5,global_trending,7,0.2015393574940846,0.062093243743506124,0.0,0.02420949883317476,0.2912738829420518,0.20100647914797018,0.175,0.22551725920669066,0.2894834121047783,0.44384,0.9066299999999995,0.57395,0.2887,0.13735,0.28141713863084017,0.8140951916733886,0.9584999999999999
0.5,True,moderate,0.0,0.5,global_trending,8,0.18225232665949914,0.05091205462090888,0.0,0.05066884832402583,0.26623050241803553,0.18080519800788777,0.16,0.22644771397444288,0.2624424096621724,0.44286000000000003,0.9077749999999994,0.58465,0.28765,0.1277,0.26949787538140285,0.7843291375878295,0.9834999999999999
0.5,True,moderate,0.0,0.5,global_trending,9,0.18693062695229173,0.05483255925524694,0.0,0.02878938127810453,0.2763308314093621,0.19628332911346905,0.175,0.22332558163279315,0.27395146477372717,0.4361,0.8974549999999994,0.57655,0.28625,0.1372,0.2785811740239749,0.7897100107526375,0.963
0.5,True,moderate,0.0,0.5,global_trending,10,0.19884329048156624,0.06424689312445332,0.005,-0.019419697312152987,0.284559640177334,0.21125392684773037,0.195,0.22085851989543204,0.28527061418562344,0.42907000000000006,0.8817199999999994,0.56215,0.2887,0.14915,0.28287229362510935,0.7853595366063698,0.9555000000000001
0.5,True,moderate,0.0,0.5,global_trending,11,0.18638268383466314,0.05566665197493318,0.0,-0.014882677718050514,0.2957991408814273,0.22195406633033596,0.2,0.2166029795283067,0.2991237372800362,0.42099500000000006,0.8691299999999995,0.55355,0.27995,0.1665,0.2656935748326105,0.8066686938825711,0.9305000000000001
0.5,True,moderate,0.0,0.5,global_trending,12,0.2035457411102011,0.06327723719898141,0.0,0.029927229815487514,0.2836376776036849,0.2021774462178422,0.18,0.22520197983724066,0.28869403018712736,0.437515,0.8979049999999995,0.57535,0.29315,0.1315,0.2846741051000661,0.8075379146720671,0.971
0.5,True,moderate,0.0,0.5,global_trending,13,0.2022795502987398,0.06682853430020903,0.01,0.036677769740656535,0.26510482743274233,0.18462835103688405,0.165,0.22904394308249593,0.26843665096492325,0.4477850000000001,0.9153249999999994,0.5844,0.28085,0.13475,0.28490559257496184,0.7899664884185038,0.9594999999999999
0.5,True,moderate,0.0,0.5,global_trending,14,0.20055021176926993,0.06283215341104118,0.0,0.03011257104925563,0.27292478136460785,0.1816687773881738,0.15,0.22615520388094035,0.26823829763060647,0.44160499999999997,0.9009499999999995,0.57135,0.29215,0.1365,0.2893274967237153,0.8117871555405353,0.9515
0.5,True,moderate,0.0,0.5,global_trending,15,0.19759108810732598,0.06223548016639919,0.005,-0.0025664791683061416,0.27735118109776286,0.19389725027771448,0.165,0.22135769015177317,0.27413575008681285,0.429395,0.8823749999999994,0.5593,0.30215,0.13855,0.258121993097415,0.8050500424904171,0.966
0.5,True,moderate,0.0,0.5,global_trending,16,0.18901200020209083,0.056885045193837476,0.0,0.030584021084939107,0.24256492590423512,0.1597104992949539,0.135,0.23198181276881755,0.241640196173177,0.45441,0.9251749999999995,0.5903,0.2955,0.1142,0.26806525632085076,0.7450442438270483,0.9740000000000001
0.5,True,moderate,0.0,0.5,global_trending,17,0.19384944967479115,0.061232759962444504,0.005,-0.006089786194188319,0.26624565076231543,0.1752999311841417,0.15,0.22699376098733773,0.25877701549344145,0.433275,0.8874549999999997,0.5696,0.31215,0.11825,0.2528197873236024,0.8241232630406027,0.9719999999999999
0.5,True,moderate,0.0,0.5,global_trending,18,0.18568751794881336,0.05416768082596418,0.0,0.030531305848809493,0.2712627894302539,0.1823420235134536,0.155,0.22338058085574444,0.2692784851181824,0.43469,0.8873749999999996,0.57125,0.29635,0.1324,0.2517662448745176,0.8058988969857181,0.9665
0.5,True,moderate,0.0,0.5,global_trending,19,0.18016529011536256,0.05570930580751748,0.005,-0.052704352290839654,0.25492247697621345,0.1784355213555865,0.17,0.23024017740486954,0.2628625782029751,0.44915,0.9179749999999994,0.5863,0.275,0.1387,0.2752041796072893,0.7436814489780953,0.9434999999999999
0.5,True,moderate,0.0,0.5,global_trending,20,0.20074382139706143,0.06313008776477033,0.0,-0.006771789231660297,0.2627079732289827,0.178701800927499,0.155,0.22947785118899133,0.2604131833547064,0.44943,0.9181599999999994,0.5879,0.2801,0.132,0.27608503966220305,0.7912710244112503,0.945
0.5,True,moderate,0.4,0.4,hybrid,1,0.19019513374680075,0.05984055155679417,0.005,-0.030084316215072217,0.27234979888136523,0.18315604726710571,0.165,0.22971152730099986,0.26675876734069864,0.44260999999999995,0.9026849999999995,0.5845,0.28275,0.13275,0.25793358309677344,0.8158924427684228,0.9590000000000001
0.5,True,moderate,0.4,0.4,hybrid,2,0.20251897629367904,0.06107156840274168,0.0,0.08201680455111093,0.2912933142519412,0.19579983515682683,0.18,0.23000832075197397,0.2951111366622143,0.437455,0.8943599999999998,0.591,0.2655,0.1435,0.2726911996314468,0.7978271911175917,0.9475
0.5,True,moderate,0.4,0.4,hybrid,3,0.18515334907180175,0.05283132528306528,0.0,0.04544747394942896,0.24367984762110673,0.1562859273162624,0.135,0.23176152342103337,0.24612376609658235,0.44862500000000005,0.9070699999999998,0.6048,0.27115,0.12405,0.25448955260995687,0.7809541850740863,0.9644999999999999
0.5,True,moderate,0.4,0.4,hybrid,4,0.18962991524338066,0.05845903003267642,0.0,-0.003275713178396525,0.22800662970438354,0.1458458424180214,0.125,0.23703288592404026,0.23344947915737496,0.46118500000000007,0.9269349999999997,0.6182,0.26595,0.11585,0.26943384280469745,0.7439647498342795,0.9684999999999999
0.5,True,moderate,0.4,0.4,hybrid,5,0.2012884302279158,0.061891971799721335,0.005,0.004314677555272911,0.284739362723769,0.20092672730726632,0.18,0.22534739890375147,0.2881024991213069,0.427995,0.8738999999999997,0.5721,0.28275,0.14515,0.2991968978484912,0.816221118442032,0.9525
0.5,True,moderate,0.4,0.4,hybrid,6,0.20344271621454413,0.06453282933464402,0.01,-0.008279324045237924,0.2795043616827611,0.19185743683645806,0.165,0.22505341132032883,0.2760963537799456,0.4379,0.8947999999999997,0.5873,0.26645,0.14625,0.2838996681637182,0.8290116728017641,0.9515
0.5,True,moderate,0.4,0.4,hybrid,7,0.18456055156123122,0.05130055458725806,0.0,-0.014398465933576859,0.22358633399590722,0.13423004744612496,0.105,0.2380001344981516,0.2205902053314589,0.46772500000000006,0.9451999999999998,0.62795,0.26805,0.104,0.2554704355198706,0.7729377843630081,0.9875
0.5,True,moderate,0.4,0.4,hybrid,8,0.2102572732750254,0.06808267819956777,0.0,-0.05110263071845739,0.26624628982909565,0.18020792225484017,0.16,0.22907376736866755,0.26770486270521315,0.449695,0.9151249999999997,0.6032,0.25545,0.14135,0.2627777447709168,0.7871266756384568,0.948
0.5,True,moderate,0.4,0.4,hybrid,9,0.20091056308094543,0.061484024474175204,0.0,-0.04353658399359751,0.23694000530820417,0.13629214434852016,0.11,0.2388164761006912,0.23589053300803556,0.46514000000000005,0.9362999999999996,0.61665,0.2765,0.10685,0.25519563099789067,0.7958043756424803,0.975
0.5,True,moderate,0.4,0.4,hybrid,10,0.17043405178740995,0.04541704652376172,0.0,-0.016033180329898478,0.22292130492877,0.1404523455046227,0.12,0.2380547274974747,0.22758528146119922,0.46378,0.9313799999999998,0.6234,0.27295,0.10365,0.2726336069119546,0.7438216065240064,0.976
0.5,True,moderate,0.4,0.4,hybrid,11,0.19859521614491876,0.06258985909993676,0.0,0.011664344306168657,0.24623569728474753,0.1552993610853763,0.125,0.23477798884400378,0.24773846996927015,0.45280000000000004,0.9142849999999996,0.60195,0.28,0.11805,0.2772251307258192,0.7945284912394719,0.9640000000000001
0.5,True,moderate,0.4,0.4,hybrid,12,0.18682591078858354,0.055190914762387466,0.0,0.007835745884364052,0.22164118483135162,0.13154345454806105,0.11,0.24051686963616448,0.22450552823610193,0.4639,0.9377449999999996,0.62675,0.27105,0.1022,0.26742389508299624,0.7696461658453543,0.9704999999999999
0.5,True,moderate,0.4,0.4,hybrid,13,0.20950226084382134,0.06643745454400399,0.0,0.014646654224835838,0.24101387497557078,0.15319299016757423,0.125,0.24025476965961737,0.24321235602812596,0.464735,0.9410899999999996,0.6179,0.27275,0.10935,0.24685050317547888,0.7805423049889667,0.9725
0.5,True,moderate,0.4,0.4,hybrid,14,0.1990391580612321,0.06132144216124578,0.005,-0.02690164560616934,0.25935335140411403,0.16452360091126866,0.135,0.23386876106393298,0.26208992194952807,0.45527500000000004,0.9230599999999997,0.6062,0.27415,0.11965,0.2659639415018984,0.8168837544457233,0.9615
0.5,True,moderate,0.4,0.4,hybrid,15,0.19040318711101914,0.06012148192527195,0.005,0.056869453903801846,0.26631377079608654,0.17163922699831718,0.145,0.23180679408542212,0.26277982989679566,0.44939999999999997,0.9081599999999996,0.5988,0.26395,0.13725,0.271908048327111,0.8198987308124568,0.953
0.5,True,moderate,0.4,0.4,hybrid,16,0.1659949122077694,0.044500140454791316,0.0,0.015865562910974258,0.18693399327481694,0.09465389154650662,0.07,0.2505289087767042,0.19195483195062338,0.48564500000000005,0.9687999999999997,0.6439,0.2706,0.0855,0.2478666861711455,0.7695435357341215,0.977
0.5,True,moderate,0.4,0.4,hybrid,17,0.19685703828171705,0.06064811672045613,0.0,0.027663101466909402,0.2793795504622027,0.20333081898794014,0.185,0.22296023861291756,0.28346780971825075,0.42977000000000004,0.8747549999999998,0.5762,0.27,0.1538,0.2853874525258239,0.7904092815378394,0.9505000000000001
0.5,True,moderate,0.4,0.4,hybrid,18,0.2088462530201904,0.06735264598999877,0.0,-0.0027287791841916344,0.2843625827086167,0.2028274333163821,0.18,0.22451867683490023,0.27781767474768815,0.430225,0.8795699999999996,0.57475,0.27885,0.1464,0.275041581507784,0.811861932212899,0.9555
0.5,True,moderate,0.4,0.4,hybrid,19,0.20231677522891933,0.0635647850626511,0.0,0.007322590375027016,0.24161730190539452,0.15369967617330169,0.13,0.2394187855550987,0.24119882007592908,0.465135,0.9403699999999995,0.61925,0.2641,0.11665,0.276801728835477,0.7819590196577832,0.96
0.5,True,moderate,0.4,0.4,hybrid,20,0.19809288113495208,0.061357670969141756,0.005,-0.05388832010024409,0.26000781427583564,0.1737085505553315,0.16,0.23283216605204068,0.2550120194931299,0.45602000000000004,0.9244099999999996,0.6033,0.2634,0.1333,0.26979185691745067,0.794942593613998,0.9620000000000001
0.5,True,moderate,0.0,0.0,individual_baseline,1,0.1944309402977493,0.05969838413692486,0.005,0.029577517672740097,0.3123544259847512,0.15049263626465806,0.06,0.26447529789528795,0.3362089450086308,0.50885,0.9940199999999997,0.68395,0.2754,0.04065,0.22480816884184215,1.3474557864541477,1.0
0.5,True,moderate,0.0,0.0,individual_baseline,2,0.18210779660941587,0.05368076441081676,0.005,-0.01331699631681666,0.2979939706799855,0.14459352042160376,0.07,0.2623424540401825,0.3158747838177762,0.5057,0.9881449999999998,0.68345,0.27435,0.0422,0.19548111783685576,1.2618316889335786,1.0
0.5,True,moderate,0.0,0.0,individual_baseline,3,0.20259347527147276,0.06547414770216088,0.0,-0.01293121507482713,0.31110526649726483,0.1494798692162915,0.045,0.26203405423659,0.3299282036538001,0.505225,0.9849399999999997,0.68845,0.26965,0.0419,0.21270226054203387,1.35698236913723,1.0
0.5,True,moderate,0.0,0.0,individual_baseline,4,0.21689687867138155,0.07379248902547492,0.005,-0.007314423952439408,0.3572239549822047,0.1917946441292027,0.1,0.26677614274679107,0.3816002104459713,0.51432,1.0006999999999997,0.694,0.2674,0.0386,0.2069221360639839,1.4119332483765081,1.0
0.5,True,moderate,0.0,0.0,individual_baseline,5,0.1976905827927277,0.061391226581706045,0.0,0.019943213493826672,0.3175428674261752,0.15708486749160416,0.08,0.2578011056909187,0.3365556390754621,0.4981500000000001,0.9718399999999999,0.6765,0.27815,0.04535,0.20512415345882792,1.3376557961186126,1.0
0.5,True,moderate,0.0,0.0,individual_baseline,6,0.20672467204020747,0.06836340395027625,0.005,-0.020846784906222035,0.33847523980817695,0.16943929825037857,0.06,0.2607251773864137,0.36571925819277273,0.5044050000000001,0.9887949999999998,0.68075,0.27575,0.0435,0.2098292751130238,1.4113831814671889,1.0
0.5,True,moderate,0.0,0.0,individual_baseline,7,0.18683813047071712,0.05640176247783336,0.005,0.018440648297607984,0.3114145573537985,0.15559350670716893,0.04,0.26542039184423755,0.33756554461537336,0.517425,1.0134499999999997,0.69855,0.26215,0.0393,0.22758609308220654,1.2897491715120912,1.0
0.5,True,moderate,0.0,0.0,individual_baseline,8,0.1988899094878092,0.06399087139342796,0.0,-0.009265912794355614,0.32018225511783965,0.15772541743795312,0.06,0.2659067082184763,0.3507185845547116,0.5162399999999999,1.0087149999999998,0.7016,0.25955,0.03885,0.20625997452775863,1.3562704311150906,1.0
0.5,True,moderate,0.0,0.0,individual_baseline,9,0.19101490619030861,0.05912761859205069,0.005,0.01480994240654201,0.3340384639919211,0.17149237440990983,0.09,0.2641609908838709,0.3584475628564142,0.512305,1.0024199999999999,0.6924,0.2671,0.0405,0.20701342470104078,1.364749968953738,1.0
0.5,True,moderate,0.0,0.0,individual_baseline,10,0.18337877627990487,0.05357872902765744,0.005,0.016429674001335003,0.32343403595679454,0.16185964705323586,0.055,0.26366905426995935,0.347277074057299,0.51117,0.996755,0.6895,0.26945,0.04105,0.1846607159948066,1.3512666974277903,1.0
0.5,True,moderate,0.0,0.0,individual_baseline,11,0.1907998709901225,0.057490870494686715,0.0,-0.022878918961155917,0.3063371013725875,0.14522223161709366,0.05,0.26285629781625486,0.32102662353995504,0.50384,0.9873049999999998,0.67955,0.27855,0.0419,0.1925014482594664,1.3270570138278102,1.0
0.5,True,moderate,0.0,0.0,individual_baseline,12,0.1977212236256198,0.06387954052178482,0.0,-0.08028012023742645,0.3189974979133167,0.15347279425174926,0.07,0.2648772416996811,0.33918223082698395,0.51136,0.9995849999999996,0.685,0.2747,0.0403,0.22984260321726105,1.2701245550618236,1.0
0.5,True,moderate,0.0,0.0,individual_baseline,13,0.17101920922745178,0.046556741986332376,0.0,0.0015510802457179694,0.2713553670848718,0.12146360005281577,0.03,0.2677171056698575,0.29234442540138916,0.51476,1.0112549999999998,0.69165,0.2701,0.03825,0.21119622962378276,1.2414124143765295,1.0
