initial_preference_width,adaptive_tolerance,initial_distribution,seed,initial_mean_extremity,initial_opinion_variance,initial_extreme_share,final_mean_opinion,final_mean_extremity,final_opinion_variance,final_extreme_share,final_preference_width,final_preference_extremity,final_acceptance_threshold,final_rejection_threshold,final_acceptance_rate,final_ignore_rate,final_backfire_rate,final_avg_exposure_distance
0.6,True,moderate,1,0.20665097637314056,0.06268862128050523,0.0,-0.0031173267271616912,0.35637130941648437,0.1951267816803854,0.115,0.28562171225545113,0.37137519054767226,0.47745000000000004,0.954509999999999,0.61535,0.3212,0.06345,0.2357814053878689
0.6,True,moderate,2,0.1932986712483953,0.05878302930298835,0.0,0.02576822103638239,0.34320619216292597,0.1779686266024271,0.095,0.28251933319376693,0.35063568381070115,0.471285,0.947094999999999,0.61685,0.31825,0.0649,0.24059318347969721
0.6,True,moderate,3,0.18721839254632486,0.052777150030865784,0.0,-0.07600371941484439,0.34193670323950953,0.17699095927679742,0.11,0.2830682830014833,0.34540002098778316,0.4710600000000001,0.9422499999999991,0.60915,0.3261,0.06475,0.21786282891385844
0.6,True,moderate,4,0.1958039119534983,0.061210721746073025,0.005,0.022042825895926398,0.3699248890432092,0.20721012605429037,0.11,0.2873363696768177,0.3850452086382511,0.477955,0.9569149999999991,0.6174,0.3207,0.0619,0.22191069608104194
0.6,True,moderate,5,0.20907644170282375,0.0679102386282161,0.0,0.01529589418370733,0.3362919113686638,0.17923034444015395,0.12,0.2873071637200752,0.3422368391762535,0.47102000000000005,0.9384749999999993,0.61295,0.32505,0.062,0.2488915886191888
0.6,True,moderate,6,0.21231745249497588,0.07041364799340628,0.005,-0.006190198899425582,0.3313251078593628,0.18105410070133174,0.12,0.2881541199686172,0.3396784267152742,0.478015,0.954709999999999,0.6188,0.31975,0.06145,0.2305635210978866
0.6,True,moderate,7,0.19820115908419286,0.06220310777857345,0.0,0.01930879545368153,0.3291494830795438,0.17062093036777864,0.12,0.29116470655016785,0.3430090938623281,0.48621499999999995,0.9735049999999985,0.62215,0.31795,0.0599,0.2407248217910434
0.6,True,moderate,8,0.20865581412508172,0.06605182828477216,0.005,-0.00240333841463483,0.3497703007551709,0.18507689792752294,0.11,0.29193105342552195,0.3553208202823632,0.4891100000000001,0.974974999999999,0.63545,0.30615,0.0584,0.24590382489545842
0.6,True,moderate,9,0.21217042198775732,0.07382695076487664,0.01,3.2005248160759116e-05,0.36801646226818213,0.21662329177329845,0.155,0.2895163034817574,0.3821088652490775,0.48373000000000005,0.9673699999999991,0.626,0.31405,0.05995,0.21880268130343972
0.6,True,moderate,10,0.1925672962318496,0.05692106978394392,0.0,0.03433254718739998,0.34748228367779077,0.17684730745560848,0.07,0.2869615046166669,0.3530072720900283,0.47391500000000003,0.9510799999999991,0.6108,0.32665,0.06255,0.21990253169377744
0.6,True,moderate,11,0.21607722136696672,0.07339084393978897,0.0,-0.003505834377731223,0.3880760079697288,0.22148138590258937,0.155,0.28364691891744637,0.39540638776049003,0.4784999999999999,0.9525749999999991,0.62015,0.31585,0.064,0.20754611510136692
0.6,True,moderate,12,0.19662048804278065,0.059027019712174,0.0,0.02017566436796498,0.3221050494626535,0.16016347555564056,0.075,0.282791713010059,0.3330816403001039,0.47894000000000003,0.9590299999999989,0.61795,0.3174,0.06465,0.22789626561732795
0.6,True,moderate,13,0.1939478573822936,0.060299288694883664,0.0,0.040802213507281235,0.35978291496806775,0.19527320030572054,0.1,0.2875941245089001,0.36618288094203605,0.490155,0.978899999999999,0.6347,0.304,0.0613,0.20821669499876286
0.6,True,moderate,14,0.20820542321206134,0.06474798752341229,0.005,-0.045602301709394305,0.35107250423389014,0.18123486106077824,0.08,0.2894577964971002,0.36937167688927613,0.48263000000000006,0.963504999999999,0.6194,0.32005,0.06055,0.24418716768873205
0.6,True,moderate,15,0.18909320641978894,0.05515370348948949,0.0,0.061926731581180616,0.3352880864877439,0.16724594289640626,0.105,0.28749041884002074,0.34726046441938363,0.47781000000000007,0.954644999999999,0.6195,0.3183,0.0622,0.24130404410493903
0.6,True,moderate,16,0.17941186832858425,0.054333373131736036,0.0,-0.0034244168777439344,0.33903565694178744,0.1753962658253554,0.095,0.2896703376672373,0.34257348183391956,0.49134,0.9780299999999988,0.6317,0.3086,0.0597,0.23226102337972615
0.6,True,moderate,17,0.18732111245206137,0.05424184286802809,0.0,0.025145600133241946,0.3494529756013909,0.1820418941159928,0.08,0.2820883556153559,0.36109362570222864,0.46950500000000006,0.9386899999999989,0.61035,0.32425,0.0654,0.2471050121865136
0.6,True,moderate,18,0.20974718289886468,0.06996695759884697,0.0,0.006599808368154785,0.35256380735356857,0.19316500747270512,0.12,0.28417821988445513,0.3601443875830663,0.47154500000000005,0.944654999999999,0.61485,0.321,0.06415,0.21818678316063736
0.6,True,moderate,19,0.19775167761130774,0.06023502527201377,0.0,-0.005582956418534329,0.361901713673101,0.19347215379368585,0.095,0.2898094569407463,0.37520161077593916,0.494305,0.9813349999999988,0.6356,0.3049,0.0595,0.2091008936360194
0.6,True,moderate,20,0.19774951183614295,0.06057264907214176,0.0,-0.03285702242419816,0.3356217163668578,0.17610311061719006,0.105,0.28933836674524704,0.3497121455486274,0.486525,0.9730349999999989,0.6262,0.31365,0.06015,0.23293377556965716
0.7,True,moderate,1,0.1861084843567374,0.057427477171852086,0.0,-0.03297707995259467,0.39516060040074363,0.22970776954806488,0.165,0.29989463419796275,0.40779860535331225,0.45201500000000006,0.9147499999999988,0.5648,0.3507,0.0845,0.2266868543478059
0.7,True,moderate,2,0.22218772913101767,0.0718259046762122,0.0,0.00455513245610736,0.41904361661773026,0.25599323290683235,0.17,0.3026571716570957,0.4230199436762136,0.448755,0.9123849999999988,0.56775,0.3492,0.08305,0.21045465779654726
0.7,True,moderate,3,0.18868092970101114,0.05431369226124154,0.0,0.06578751052031513,0.39430357618717676,0.21983530421820288,0.115,0.30026206115424053,0.3999807622611607,0.4388250000000001,0.8986049999999988,0.5488,0.36605,0.08515,0.24281647893093097
0.7,True,moderate,4,0.18992423240755013,0.055484160205992714,0.0,-0.030320364445173102,0.3889246289101523,0.22092364084037958,0.13,0.2996359370424157,0.40412451177611364,0.4507300000000001,0.9174349999999987,0.567,0.3477,0.0853,0.22133657906307483
0.7,True,moderate,5,0.1960045263070056,0.056422387414821064,0.0,-0.026249235506706388,0.3962896653192713,0.22965987615601294,0.16,0.2933918139923174,0.4003838173640071,0.43323000000000006,0.8898549999999988,0.5516,0.3595,0.0889,0.21062242462184722
0.7,True,moderate,6,0.186634762299133,0.056273504260478974,0.0,0.031272094226455945,0.3805696955937461,0.22121455730210374,0.15,0.3030915548466215,0.38556501243167135,0.44893,0.9120399999999986,0.559,0.3579,0.0831,0.21881206471690767
0.7,True,moderate,7,0.18406510958085537,0.0514485530837691,0.0,-0.0076786827023803675,0.39579937570326224,0.22916297330579793,0.13,0.3065061062276242,0.3970115909958314,0.46134000000000003,0.9328299999999986,0.56675,0.35255,0.0807,0.24440540930020105
0.7,True,moderate,8,0.18768133538766965,0.058691816210487434,0.005,-0.03762494358694171,0.39005766093297717,0.22654823760162382,0.15,0.3050697103935184,0.3963836047841899,0.45626,0.9269299999999988,0.5683,0.35005,0.08165,0.21204912732650297
0.7,True,moderate,9,0.19323437903101198,0.05873203720173947,0.0,-0.01785660936485138,0.3710363763836446,0.20422238073716092,0.11,0.3036683128740829,0.3771969149015009,0.45852000000000004,0.9273599999999986,0.5743,0.34355,0.08215,0.2244521964319891
0.7,True,moderate,10,0.19438167385110675,0.058126955050912865,0.005,0.015963725044281295,0.40938916029060946,0.24654370764917008,0.165,0.29769835428833163,0.41866514711921765,0.44852000000000003,0.9134399999999987,0.5633,0.3515,0.0852,0.22051231401520321
0.7,True,moderate,11,0.193828037653056,0.05990760278312569,0.01,0.030565875555324924,0.38756381890875075,0.2239122499075887,0.135,0.29759782483216823,0.4005692401075571,0.44317000000000006,0.9064399999999988,0.5571,0.35685,0.08605,0.2105654657267968
0.7,True,moderate,12,0.20273695185194682,0.06574066558743037,0.005,-0.03529474288754323,0.3886513415339138,0.22796677027536386,0.16,0.3024170965443098,0.40024620336033884,0.45948,0.9290499999999987,0.58275,0.335,0.08225,0.22554911727974575
0.7,True,moderate,13,0.1941331576535743,0.054047609708576035,0.0,-0.058743147154601064,0.40263469973473576,0.23196624015599304,0.145,0.3105361310763132,0.4150162599462085,0.46297000000000005,0.9342399999999985,0.56295,0.35815,0.0789,0.23506408867731587
0.7,True,moderate,14,0.20924804183495924,0.0666478093752278,0.01,-0.04776092610366276,0.4373297658144197,0.266504462934396,0.19,0.304764180208136,0.45184948159140126,0.462195,0.9283349999999985,0.5726,0.34645,0.08095,0.21308121896730225
0.7,True,moderate,15,0.21008181286807065,0.07045874540117121,0.005,0.0314835656737053,0.4050622564254509,0.2421221465239994,0.17,0.29977177453609244,0.4106238184270655,0.45362,0.9174149999999986,0.5724,0.34335,0.08425,0.19748861615872693
0.7,True,moderate,16,0.18901103786828352,0.059019606476295755,0.0,0.02435048130727123,0.38196366532176895,0.21919737932496094,0.14,0.3042265589655967,0.3911509976084288,0.46196,0.9348199999999985,0.57285,0.34505,0.0821,0.23762677181384448
0.7,True,moderate,17,0.2084756433745356,0.06733075680130524,0.0,0.00695350337334686,0.4065767241333365,0.24032497416752335,0.165,0.29817813354248507,0.4213441168741651,0.44411500000000004,0.8998949999999988,0.55985,0.35455,0.0856,0.23836428626514938
0.7,True,moderate,18,0.22882884204650256,0.08070457316500419,0.005,-0.006472948492438389,0.466617995266176,0.29717398336763123,0.23,0.30105073651558967,0.4801132257250362,0.45127500000000004,0.9130399999999987,0.57365,0.34345,0.0829,0.2329953226823669
0.7,True,moderate,19,0.18606313605403627,0.05665852321868062,0.0,-0.0020768649639376635,0.41127670758368795,0.2507634972490903,0.165,0.30622029590834243,0.41349797270544614,0.46464999999999995,0.9402949999999984,0.57915,0.34025,0.0806,0.20863107260504557
0.7,True,moderate,20,0.20180701723928515,0.06493007571795067,0.005,-0.02449050949929729,0.4185824972171172,0.2513843994146059,0.155,0.3077005415877839,0.43117875703045316,0.46608999999999995,0.9394649999999984,0.5822,0.3384,0.0794,0.24230389759583779
0.85,True,moderate,1,0.1885617298377742,0.05564196240241537,0.0,-0.003586155522026679,0.4766628477223573,0.32364863735473093,0.285,0.31955398694329307,0.47901411783347697,0.41675500000000004,0.8659249999999987,0.50595,0.3836,0.11045,0.2080364583302766
0.85,True,moderate,2,0.1945438047408527,0.06228016830777606,0.005,-0.04362954846524153,0.4899351140965586,0.32762121875046185,0.275,0.3092177715589163,0.49271661020356505,0.406715,0.8536649999999989,0.50035,0.38295,0.1167,0.218439543296373
0.85,True,moderate,3,0.19632741882210816,0.05902054421641132,0.0,0.034936080804753473,0.4532935158688561,0.2888886191998181,0.215,0.3136727043478043,0.4442992387225775,0.40122,0.848189999999999,0.49435,0.39055,0.1151,0.2380438412435685
0.85,True,moderate,4,0.19885831432010387,0.06560262004322365,0.005,0.018603850807397838,0.516719567898983,0.3557766358326086,0.335,0.322763664369823,0.5146683205948857,0.42503,0.8773849999999987,0.5218,0.37015,0.10805,0.20298763302575773
0.85,True,moderate,5,0.20381929508790664,0.06563783467467146,0.005,0.018400330742852272,0.4829337008941661,0.31771634071279165,0.255,0.3095829462217287,0.476821669240881,0.4004000000000001,0.8429299999999991,0.5004,0.383,0.1166,0.2135885489415297
0.85,True,moderate,6,0.20334960509049324,0.06448521063016059,0.005,-0.0030697096589992236,0.4814783456812195,0.32469368552047106,0.28,0.3115162367341891,0.48040214455688074,0.40565000000000007,0.852254999999999,0.49165,0.3925,0.11585,0.22335319807652135
0.85,True,moderate,7,0.21614820908234872,0.07061168742280617,0.005,-0.03781448562843926,0.47499068518539467,0.31366213984412367,0.275,0.32246004843433346,0.4737702438264118,0.427445,0.8836849999999987,0.51295,0.37775,0.1093,0.21946347045603304
0.85,True,moderate,8,0.20721559369230463,0.07013970908946729,0.01,-0.050552741867195806,0.5057675928318,0.34741703771745136,0.295,0.31914578621104517,0.5047391996106702,0.42764,0.8844849999999989,0.52495,0.3651,0.10995,0.2307818895491459
0.85,True,moderate,9,0.18156736505444507,0.052018044285954385,0.0,-0.08913552048288778,0.4895538377019828,0.315792968609729,0.265,0.31722216502969,0.48157796576476924,0.418005,0.8696049999999989,0.50435,0.38325,0.1124,0.22159608317370372
0.85,True,moderate,10,0.2064791882822231,0.06416185890982233,0.0,-0.06890076535703756,0.5080797633765612,0.3496625373843476,0.33,0.3144750475233491,0.4957763800161028,0.42054500000000006,0.8713699999999988,0.5203,0.3671,0.1126,0.2391567512584101
0.85,True,moderate,11,0.19336214019038978,0.05700448727015025,0.0,0.07243181280525927,0.4916484812870173,0.32469697483477744,0.26,0.31667745880562065,0.4982884651587389,0.410455,0.8593149999999988,0.5019,0.38555,0.11255,0.22963686904963715
0.85,True,moderate,12,0.20694565365227832,0.06215256035953012,0.0,-0.019539119221819324,0.5101714122393581,0.3513118393498555,0.305,0.3168545745837378,0.508729038481698,0.42078000000000004,0.8733749999999988,0.5137,0.3747,0.1116,0.2181195758236845
0.85,True,moderate,13,0.19285385338997812,0.06301205693189055,0.005,-0.017949233222724938,0.4711886274948976,0.31561418544740394,0.265,0.32116615876206295,0.470374603042135,0.42908,0.8851249999999987,0.5127,0.3779,0.1094,0.23232748878807713
0.85,True,moderate,14,0.2004721065728354,0.06549672384880618,0.0,-0.003087613939958287,0.47811528465256686,0.3258925133745615,0.27,0.32062583881073836,0.47395154971122677,0.4216850000000001,0.8729399999999988,0.50855,0.38105,0.1104,0.23880539530011766
0.85,True,moderate,15,0.19804580816932835,0.06074806024224344,0.0,0.05204188204600842,0.470452906188776,0.3098257877262958,0.245,0.31632504274028017,0.4636154686688845,0.41359999999999997,0.8641999999999989,0.509,0.3789,0.1121,0.2569641416173631
0.85,True,moderate,16,0.18555899721675254,0.05489634717566037,0.0,-0.005604892718359377,0.47415223866889816,0.3092722516338219,0.25,0.3221462376349992,0.4780243570399527,0.42872,0.8836849999999988,0.5129,0.37795,0.10915,0.2240471972554575
0.85,True,moderate,17,0.20123823538551097,0.0642056661478155,0.0,-0.09120177670766816,0.4958314892543493,0.3241778078346259,0.275,0.3139637813367162,0.4960846614509294,0.40448999999999996,0.846219999999999,0.4959,0.39045,0.11365,0.22186196468676037
0.85,True,moderate,18,0.21546626402253122,0.066284060880148,0.0,-0.015570261470836497,0.5277707534831493,0.36044089226368425,0.265,0.3145234939857245,0.5222813540361027,0.4143450000000001,0.8618949999999989,0.5161,0.3714,0.1125,0.2380576393915399
0.85,True,moderate,19,0.2155711888457549,0.0694438382122432,0.0,0.0123246351849948,0.500950769368238,0.33933689136973394,0.29,0.3241143361696406,0.4976493453290833,0.433095,0.8964399999999987,0.53175,0.36145,0.1068,0.24508270805359175
0.85,True,moderate,20,0.17831852088488576,0.05169902345091581,0.0,-0.02220012550123747,0.4520953682871916,0.29322618084710583,0.245,0.3160036303883007,0.4443306863826878,0.42807500000000004,0.8817849999999988,0.5156,0.3727,0.1117,0.21739551101760668
1.0,True,moderate,1,0.200140503103067,0.061985883864019195,0.0,0.00725223588644202,0.5443246756292972,0.3870302030958681,0.36,0.3313472738774387,0.5329196183180211,0.3825250000000001,0.825289999999999,0.46485,0.3994,0.13575,0.2163205400141657
1.0,True,moderate,2,0.20815599324811396,0.06412850493029182,0.005,-0.058393559821510586,0.5805422759579522,0.42357322846591783,0.41,0.3263675693488179,0.5731294492545674,0.37777,0.8206149999999991,0.46845,0.3935,0.13805,0.2287511947762734
1.0,True,moderate,3,0.17950629635269455,0.051206245912563446,0.0,-0.040392477104653685,0.5543239814747442,0.4067827256010315,0.385,0.31568802633881543,0.5391028190520423,0.3699450000000001,0.8051499999999993,0.4531,0.40265,0.14425,0.21255638081445802
1.0,True,moderate,4,0.2062177880221739,0.0702525355560372,0.005,-0.0809360939065237,0.5596674450213692,0.4044466045426954,0.385,0.3213657306946853,0.5537175962116764,0.38063500000000006,0.8231299999999991,0.4652,0.3943,0.1405,0.2369579644940383
1.0,True,moderate,5,0.22641243699172456,0.07751277808830077,0.0,0.04147658687828528,0.5457628591219801,0.3983513059980048,0.395,0.3209279386332422,0.5398334626148139,0.36825500000000005,0.8054299999999992,0.4645,0.39405,0.14145,0.2115918515792309
1.0,True,moderate,6,0.18693537167347973,0.05692099124634135,0.0,-0.03295738124104114,0.5437311015625373,0.39619125560616814,0.39,0.3253934190538864,0.5317200369478305,0.37628,0.8174049999999992,0.45705,0.40405,0.1389,0.2250466036930111
1.0,True,moderate,7,0.19392799957766008,0.060237067606196334,0.0,0.03273215237912928,0.5634522009662499,0.40680440295933623,0.41,0.33419279832647386,0.5500087814459377,0.3987050000000001,0.846704999999999,0.4765,0.39045,0.13305,0.2324646020577837
1.0,True,moderate,8,0.18433303829702496,0.057217067735516984,0.005,0.012920109929834644,0.5327688981688903,0.382985083245242,0.385,0.32495169193414336,0.5156206825648355,0.39016000000000006,0.8364449999999991,0.47325,0.3884,0.13835,0.23008819450626025
1.0,True,moderate,9,0.2066368622386039,0.06155483014808747,0.005,-0.05886202802012886,0.5788993564754588,0.42408193837181196,0.42,0.32891209405409044,0.5720809744951644,0.38681500000000013,0.831274999999999,0.46635,0.3969,0.13675,0.22553646410086395
1.0,True,moderate,10,0.1893738842234481,0.06097789767783755,0.0,-0.051854998628166345,0.5402295932072041,0.38885949076767234,0.375,0.3194076903031798,0.5273917660761271,0.3753300000000001,0.8180149999999992,0.46,0.3984,0.1416,0.20689334631988365
1.0,True,moderate,11,0.19171676736087512,0.05422957512313564,0.0,0.03740732800003053,0.5079183024157424,0.35313625037288615,0.315,0.32094973804782795,0.49680278638531616,0.373285,0.8140949999999989,0.4572,0.4016,0.1412,0.20581018027488732
1.0,True,moderate,12,0.1916440562820166,0.057827964155410784,0.005,-0.00589584086917582,0.5352932335442742,0.387494281241478,0.37,0.32632202703628704,0.5262482190180506,0.3847950000000001,0.8268099999999992,0.4633,0.39815,0.13855,0.19718209989640598
1.0,True,moderate,13,0.18893168942463315,0.05416041711516589,0.0,-0.049069382470951606,0.5747500836688322,0.41958220366018856,0.41,0.33488341173735675,0.5651020865174144,0.39875000000000005,0.8500499999999989,0.4797,0.38745,0.13285,0.23653156287326205
1.0,True,moderate,14,0.1938578334968878,0.059111295251298906,0.0,-0.006208427935175072,0.559796388497021,0.4093449012165088,0.425,0.3246155855503454,0.5474796526112898,0.3907550000000001,0.836544999999999,0.47955,0.38265,0.1378,0.20927996293386605
1.0,True,moderate,15,0.19456652200268315,0.0605093694921028,0.0,0.01192010394351533,0.5096348026812623,0.35824597257647695,0.355,0.32268930332362233,0.4977463277215233,0.37473,0.817454999999999,0.4604,0.39895,0.14065,0.2403121353773435
1.0,True,moderate,16,0.1995249597750783,0.06183537344181193,0.0,0.05790242451763616,0.5653200893821588,0.4024187931625927,0.36,0.3289033518053164,0.5509241581138938,0.396525,0.8475399999999991,0.4818,0.38275,0.13545,0.24127985734702698
1.0,True,moderate,17,0.20642939424214135,0.06738606228787528,0.0,0.04014058390480637,0.5604273220658551,0.40599036645411374,0.4,0.31938481485595643,0.5480495385716068,0.37168000000000007,0.808914999999999,0.465,0.3938,0.1412,0.21687125933501594
1.0,True,moderate,18,0.20683297604263445,0.06756774012670352,0.0,-0.028321757942829297,0.5547568195856992,0.40617233439183764,0.4,0.318765709261167,0.5444721699193105,0.36965000000000003,0.808999999999999,0.45815,0.39945,0.1424,0.21044010022571136
1.0,True,moderate,19,0.19212581469581935,0.05579529149466724,0.0,0.02826530149091522,0.5768622573901282,0.43410134463310485,0.43,0.34295535638340424,0.5612571302991356,0.40723,0.8578949999999989,0.48855,0.38285,0.1286,0.23211079903162626
1.0,True,moderate,20,0.1974403726648629,0.06078080792673516,0.0,0.07238918942035472,0.5452050588294232,0.3890097393887453,0.385,0.3342409080880702,0.5355174157163005,0.39395,0.842734999999999,0.47275,0.3934,0.13385,0.22667447313569078
0.1,False,polarized,1,0.44013075806043717,0.22476408819802646,0.045,0.0016890224351803452,0.44349366641068066,0.2439099880312903,0.1,0.060879981788955734,0.4428692309104909,0.26925000000000004,0.7075,0.9835,0.0165,0.0,0.05396012114247153
0.1,False,polarized,2,0.43910444814542104,0.2236916225857332,0.035,0.017257331995809366,0.4484629277834489,0.2521602715173615,0.095,0.060903827605793756,0.44752686361465716,0.265,0.6999999999999998,0.9822,0.0178,0.0,0.05718567716544179
0.1,False,polarized,3,0.45068563444854914,0.23099286505380326,0.03,0.005715268256378074,0.467775504221649,0.2710617298628068,0.12,0.060924248066915085,0.47157414353837285,0.265,0.7,0.9811,0.0189,0.0,0.05201659753507597
0.1,False,polarized,4,0.4282091707592048,0.2086735044104198,0.025,0.01697368857796266,0.4310669762204546,0.22343942590617666,0.06,0.06090749415978562,0.4322858182501571,0.26415000000000005,0.6984999999999999,0.982,0.018,0.0,0.04753451105408924
0.1,False,polarized,5,0.449983067467611,0.23643213232136442,0.055,-0.027233374015963187,0.4486543494600629,0.24995244979396578,0.125,0.06092594151365155,0.44636762609933966,0.2599,0.691,0.981,0.019,0.0,0.054219873890774345
0.1,False,polarized,6,0.4321528888881187,0.22555132970235775,0.045,-0.017569811929494895,0.4342694481419146,0.23791941323591687,0.08,0.060917672513740355,0.43500794052214714,0.26245000000000007,0.6954999999999998,0.98145,0.01855,0.0,0.05076213359775537
0.1,False,polarized,7,0.4423550747879259,0.22430637640280415,0.06,-0.06534184490326243,0.45414498929520475,0.2573269185617037,0.155,0.06087629282401555,0.45571734017852683,0.2667,0.7029999999999998,0.9837,0.0163,0.0,0.049691360514716364
0.1,False,polarized,8,0.442111761910585,0.2262561545955706,0.04,-0.005564218326940496,0.4604167577611679,0.2664019166285403,0.125,0.060889028018149716,0.4609532161013765,0.265,0.7,0.983,0.017,0.0,0.052387416071500804
0.1,False,polarized,9,0.4582001073979466,0.23958334809376808,0.045,0.004650918800525328,0.45484317392683127,0.2552798861705831,0.105,0.06087444442039731,0.4561777538183602,0.27095,0.7104999999999998,0.9838,0.0162,0.0,0.05198703400256811
0.1,False,polarized,10,0.4546558438454758,0.23762454537984506,0.035,0.005585766624452604,0.4621812219410391,0.2574278496848193,0.095,0.0608772814487868,0.46685379503505586,0.2709500000000001,0.7104999999999998,0.98365,0.01635,0.0,0.05432917529382889
0.1,False,polarized,11,0.4747387094147026,0.25974172439307147,0.085,-0.02823614156018269,0.4681391077496441,0.2708388907056991,0.13,0.06090842723312777,0.46454605450627023,0.26245000000000007,0.6954999999999998,0.98195,0.01805,0.0,0.05554788643326686
0.1,False,polarized,12,0.42600819098168047,0.20671072099182222,0.035,-0.027654459404408457,0.42415698571390825,0.22418050014323576,0.08,0.06088912473584918,0.42920838694847246,0.26330000000000003,0.6969999999999998,0.983,0.017,0.0,0.054385502176847
0.1,False,polarized,13,0.45803657680378307,0.23780592213294344,0.045,-0.06595772538692347,0.4657541564011135,0.2580372272284484,0.095,0.06091314587331473,0.4641135872502042,0.2667,0.7029999999999998,0.9817,0.0183,0.0,0.04944164725374978
0.1,False,polarized,14,0.4246947699260425,0.21305300495473786,0.035,-0.014398052031933619,0.4444470752705449,0.24569439126770112,0.08,0.060914969613091736,0.4468661648714158,0.26330000000000003,0.6969999999999998,0.9816,0.0184,0.0,0.05682884779727532
0.1,False,polarized,15,0.4397548059402901,0.2230132808993902,0.035,0.03650279296056273,0.4548228584937516,0.258956205932058,0.14,0.060901073664019006,0.4554303546789237,0.26585000000000003,0.7014999999999999,0.98235,0.01765,0.0,0.05257922277585889
0.1,False,polarized,16,0.4656980292378903,0.24788066155684033,0.06,-0.030972038547126362,0.48012813691301637,0.2732954439674515,0.11,0.06085253100683671,0.4791991821826199,0.27435000000000004,0.7164999999999999,0.985,0.015,0.0,0.051988706764350946
0.1,False,polarized,17,0.4428510390498279,0.22781112347570037,0.035,-0.01964204924853225,0.44800893641906714,0.25564684100970253,0.11,0.06086435776335799,0.44989267515594006,0.2709500000000001,0.7104999999999998,0.98435,0.01565,0.0,0.05067096521422057
0.1,False,polarized,18,0.44176191915088453,0.2206508319784539,0.035,0.024807682315556457,0.44121700486952775,0.2384636487582558,0.085,0.060875357717960626,0.4443533739934139,0.2667,0.7029999999999998,0.98375,0.01625,0.0,0.05699885179920249
0.1,False,polarized,19,0.4594891343095482,0.23945649517464104,0.04,-0.03116880377562338,0.46005739809835633,0.2619202899982498,0.115,0.06087621205670631,0.45912864150979643,0.2667,0.7029999999999998,0.9837,0.0163,0.0,0.05243649051997746
0.1,False,polarized,20,0.4543296958345124,0.2300733343933215,0.06,-0.06336472597502757,0.45658967895858316,0.24369116480193084,0.075,0.06090287801349614,0.4594364126327814,0.26330000000000003,0.6969999999999998,0.98225,0.01775,0.0,0.05258509575894963
0.2,False,polarized,1,0.45362529283857356,0.2336015074228564,0.04,-0.03995255527200084,0.4681671605862588,0.2721786691552423,0.125,0.12652690576151468,0.4738919201734526,0.26925000000000004,0.7075,0.8484,0.1511,0.0005,0.09114627782944418
0.2,False,polarized,2,0.43813265822802394,0.21993395741301058,0.02,0.015690613010517045,0.4391670425638307,0.24158370625491102,0.07,0.12658710748865368,0.4381738662724427,0.265,0.6999999999999998,0.84305,0.15625,0.0007,0.10838464381512061
0.2,False,polarized,3,0.4473052137162318,0.23104067625637525,0.055,0.02675344198209582,0.4360943003000004,0.24107737591953074,0.12,0.1264902317876186,0.4339683973720717,0.265,0.7,0.8461,0.15325,0.00065,0.0998368348172049
0.2,False,polarized,4,0.4582633159695851,0.2397734918932943,0.04,-0.009591801679648036,0.46502622010074085,0.2646994445502582,0.125,0.1268154833765727,0.4673342012658135,0.26415000000000005,0.6984999999999999,0.84475,0.15495,0.0003,0.10607463349115592
0.2,False,polarized,5,0.44634809845290213,0.22968726443205745,0.04,-0.031866047296466735,0.43967355297989785,0.24690710487220455,0.12,0.12676473545160452,0.4436205722644065,0.2599,0.691,0.84,0.1594,0.0006,0.11429205303759432
0.2,False,polarized,6,0.4512017195062674,0.22789286342809775,0.04,0.002452053807018144,0.42650676994624875,0.2282063850398371,0.085,0.12676293955704915,0.4288298749182304,0.26245000000000007,0.6954999999999998,0.8411,0.15835,0.00055,0.11503484985697682
0.2,False,polarized,7,0.4669343921993533,0.2488016272431419,0.065,-0.06204334398230892,0.47721203318709327,0.27515605886372135,0.15,0.12625819089867163,0.4753594002420861,0.2667,0.7029999999999998,0.8493,0.1499,0.0008,0.099624360340928
0.2,False,polarized,8,0.435717120457021,0.2196850349207304,0.035,-0.017618120527158377,0.43041427664778686,0.2320039142662924,0.075,0.1263523080366566,0.42883500717902817,0.265,0.7,0.8467,0.1525,0.0008,0.10345120221773542
0.2,False,polarized,9,0.4856292218514681,0.2667619964855496,0.055,-0.02670677778169149,0.5058478016736939,0.3109783218821955,0.165,0.12600832984575336,0.5054743744493433,0.27095,0.7104999999999998,0.85595,0.14325,0.0008,0.09739043983230555
0.2,False,polarized,10,0.4341056050664167,0.22567507414975055,0.055,0.014016002611392846,0.43950423984304804,0.2491638287485315,0.115,0.1259694855740311,0.441247545864684,0.2709500000000001,0.7104999999999998,0.86075,0.13865,0.0006,0.10330552226659798
0.2,False,polarized,11,0.446511788673897,0.2326439578054098,0.06,-0.015641718253505087,0.46230425065992775,0.26203257406384844,0.105,0.12688647755639004,0.4634751579540866,0.26245000000000007,0.6954999999999998,0.8379,0.16155,0.00055,0.10089091254554292
0.2,False,polarized,12,0.4490169577420323,0.22795902925772218,0.04,-0.03623096688557352,0.44514419672956523,0.2481067525391738,0.1,0.1266900992912609,0.4492093288174378,0.26330000000000003,0.6969999999999998,0.841,0.15835,0.00065,0.11001076498431818
